cue,n_resp,resp,count
array,25,score,1
array,25,sheet,1
array,25,small,1
array,25,stack,1
blade,28,knife,66
blade,28,sharp,35
blade,28,sword,18
blade,28,grass,13
blade,28,razor,12
blade,28,blood,2
blade,28,metal,2
blade,28,skate,2
blade,28,slice,2
blade,28,steel,2
blade,28,bluff,1
blade,28,comic,1
blade,28,fresh,1
blade,28,ghost,1
blade,28,hands,1
blade,28,henge,1
blade,28,Japan,1
blade,28,movie,1
blade,28,musky,1
blade,28,saber,1
blade,28,scent,1
blade,28,shaft,1
blade,28,Sharp,1
blade,28,shave,1
blade,28,sleek,1
blade,28,speed,1
blade,28,stick,1
blade,28,wiper,1
beans,32,green,21
beans,32,baked,17
beans,32,black,12
beans,32,farts,5
beans,32,fruit,5
beans,32,toast,5
beans,32,chili,3
beans,32,jelly,3
beans,32,broad,2
beans,32,Heinz,2
beans,32,magic,2
beans,32,bacon,1
beans,32,bakes,1
beans,32,brown,1
beans,32,catch,1
beans,32,China,1
beans,32,dried,1
beans,32,fiber,1
beans,32,field,1
beans,32,funny,1
beans,32,gassy,1
beans,32,goose,1
beans,32,hobos,1
beans,32,human,1
beans,32,jeans,1
beans,32,pinto,1
beans,32,plant,1
beans,32,salad,1
beans,32,sugar,1
beans,32,tacos,1
beans,32,tasty,1
beans,32,vegan,1
mango,28,fruit,68
mango,28,juice,11
mango,28,juicy,11
mango,28,sweet,9
mango,28,tasty,6
mango,28,lasso,5
mango,28,tango,4
mango,28,peach,2
mango,28,round,2
mango,28,yummy,2
mango,28,apple,1
mango,28,beach,1
mango,28,Bongo,1
mango,28,color,1
mango,28,drink,1
mango,28,house,1
mango,28,India,1
mango,28,jelly,1
mango,28,pulpy,1
mango,28,salad,1
mango,28,salsa,1
mango,28,scent,1
mango,28,seeds,1
mango,28,slice,1
mango,28,store,1
mango,28,tangy,1
mango,28,taste,1
mango,28,yucky,1
grime,27,filth,18
grime,27,dirty,17
grime,27,gross,10
grime,27,slime,10
grime,27,crime,5
grime,27,brown,4
grime,27,clean,4
grime,27,black,3
grime,27,green,3
grime,27,scrub,3
grime,27,floor,2
grime,27,messy,2
grime,27,music,2
grime,27,prime,2
grime,27,brine,1
grime,27,dingy,1
grime,27,germs,1
grime,27,grimy,1
grime,27,local,1
grime,27,moldy,1
grime,27,nails,1
grime,27,sewer,1
grime,27,shoes,1
grime,27,slick,1
grime,27,slimy,1
grime,27,smear,1
grime,27,urban,1
heron,25,water,21
heron,25,crane,7
heron,25,egret,6
heron,25,marsh,4
heron,25,white,4
heron,25,stork,3
heron,25,great,2
heron,25,river,2
heron,25,wings,2
heron,25,birds,1
heron,25,coast,1
heron,25,drive,1
heron,25,goose,1
heron,25,Jesus,1
heron,25,large,1
heron,25,night,1
heron,25,otter,1
heron,25,peace,1
heron,25,reeds,1
heron,25,shore,1
heron,25,slimy,1
heron,25,stalk,1
heron,25,stoic,1
heron,25,swamp,1
heron,25,trout,1
stoop,34,porch,20
stoop,34,lower,9
stoop,34,steps,9
stoop,34,stair,5
stoop,34,squat,4
stoop,34,front,3
stoop,34,crawl,2
stoop,34,hunch,2
stoop,34,small,2
stoop,34,stand,2
stoop,34,abase,1
stoop,34,aging,1
stoop,34,alone,1
stoop,34,bench,1
stoop,34,black,1
stoop,34,brass,1
stoop,34,brick,1
stoop,34,deign,1
stoop,34,dodge,1
stoop,34,forty,1
stoop,34,house,1
stoop,34,kneel,1
stoop,34,level,1
stoop,34,music,1
stoop,34,perch,1
stoop,34,reach,1
stoop,34,rugby,1
stoop,34,shelf,1
stoop,34,short,1
stoop,34,stool,1
stoop,34,study,1
stoop,34,under,1
stoop,34,waist,1
stoop,34,woman,1
weave,28,cloth,8
weave,28,story,4
weave,28,black,3
weave,28,braid,3
weave,28,dream,2
weave,28,fiber,2
weave,28,grass,2
weave,28,break,1
weave,28,child,1
weave,28,dance,1
weave,28,drunk,1
weave,28,hands,1
weave,28,heave,1
weave,28,leave,1
weave,28,ocean,1
weave,28,reeds,1
weave,28,rupee,1
weave,28,sieve,1
weave,28,straw,1
weave,28,Tabby,1
weave,28,think,1
weave,28,tweed,1
weave,28,twill,1
weave,28,twine,1
weave,28,twist,1
weave,28,wheel,1
weave,28,women,1
weave,28,woven,1
canon,26,music,5
canon,26,Bible,4
canon,26,shoot,4
canon,26,books,3
canon,26,photo,3
canon,26,round,3
canon,26,black,2
canon,26,Nikon,2
canon,26,story,2
canon,26,blast,1
canon,26,choir,1
canon,26,creed,1
canon,26,drama,1
canon,26,ethic,1
canon,26,feels,1
canon,26,fuzzy,1
canon,26,heavy,1
canon,26,metal,1
canon,26,novel,1
canon,26,rules,1
canon,26,saint,1
canon,26,salty,1
canon,26,songs,1
canon,26,speed,1
canon,26,Texas,1
canon,26,words,1
thorn,26,sharp,20
thorn,26,prick,17
thorn,26,crown,5
thorn,26,blood,4
thorn,26,green,4
thorn,26,plant,4
thorn,26,point,3
thorn,26,berry,2
thorn,26,birds,2
thorn,26,brier,2
thorn,26,apart,1
thorn,26,apple,1
thorn,26,avoid,1
thorn,26,black,1
thorn,26,flesh,1
thorn,26,harsh,1
thorn,26,mange,1
thorn,26,paper,1
thorn,26,queen,1
thorn,26,roses,1
thorn,26,small,1
thorn,26,spike,1
thorn,26,spine,1
thorn,26,spiny,1
thorn,26,sting,1
thorn,26,stung,1
flush,25,water,27
flush,25,poker,19
flush,25,blush,10
flush,25,royal,7
flush,25,cards,5
flush,25,clean,5
flush,25,drain,4
flush,25,money,4
flush,25,cheek,3
flush,25,flash,2
flush,25,swirl,2
flush,25,Asian,1
flush,25,brush,1
flush,25,clear,1
flush,25,color,1
flush,25,flame,1
flush,25,movie,1
flush,25,noisy,1
flush,25,paper,1
flush,25,pride,1
flush,25,rinse,1
flush,25,sewer,1
flush,25,sweat,1
flush,25,up to,1
flush,25,white,1
stomp,35,dance,17
stomp,35,stamp,10
stomp,35,boots,8
stomp,35,angry,7
stomp,35,crush,7
stomp,35,noise,7
stomp,35,pound,6
stomp,35,smash,6
stomp,35,anger,5
stomp,35,stump,4
stomp,35,clomp,3
stomp,35,music,3
stomp,35,tread,3
stomp,35,fight,2
stomp,35,march,2
stomp,35,shout,2
stomp,35,blunt,1
stomp,35,chomp,1
stomp,35,clogs,1
stomp,35,daisy,1
stomp,35,drums,1
stomp,35,first,1
stomp,35,floor,1
stomp,35,grape,1
stomp,35,lunch,1
stomp,35,Mario,1
stomp,35,metal,1
stomp,35,noisy,1
stomp,35,power,1
stomp,35,press,1
stomp,35,punch,1
stomp,35,shoes,1
stomp,35,stage,1
stomp,35,thump,1
stomp,35,trash,1
dates,31,fruit,28
dates,31,times,7
dates,31,sweet,6
dates,31,month,3
dates,31,blind,2
dates,31,brown,2
dates,31,dried,2
dates,31,hours,2
dates,31,night,2
dates,31,women,2
dates,31,years,2
dates,31,birth,1
dates,31,Egypt,1
dates,31,event,1
dates,31,fifty,1
dates,31,first,1
dates,31,girls,1
dates,31,money,1
dates,31,palms,1
dates,31,place,1
dates,31,plump,1
dates,31,prune,1
dates,31,salad,1
dates,31,scary,1
dates,31,snack,1
dates,31,sober,1
dates,31,speed,1
dates,31,Taine,1
dates,31,today,1
dates,31,tryst,1
dates,31,weeks,1
beige,29,color,28
beige,29,brown,27
beige,29,white,13
beige,29,cream,10
beige,29,bland,8
beige,29,taupe,6
beige,29,khaki,5
beige,29,pants,5
beige,29,light,4
beige,29,ocher,3
beige,29,paint,3
beige,29,plain,3
beige,29,shoes,3
beige,29,walls,3
beige,29,camel,2
beige,29,beach,1
beige,29,black,1
beige,29,blank,1
beige,29,couch,1
beige,29,creme,1
beige,29,decor,1
beige,29,green,1
beige,29,ivory,1
beige,29,jeans,1
beige,29,purse,1
beige,29,scarf,1
beige,29,sheep,1
beige,29,sheet,1
beige,29,shirt,1
whine,25,child,17
whine,25,bitch,8
whine,25,annoy,3
whine,25,noise,2
whine,25,noisy,2
whine,25,puppy,2
whine,25,tears,2
whine,25,tired,2
whine,25,white,2
whine,25,crime,1
whine,25,daily,1
whine,25,drawn,1
whine,25,fight,1
whine,25,green,1
whine,25,gripe,1
whine,25,Hinge,1
whine,25,horse,1
whine,25,loser,1
whine,25,month,1
whine,25,motor,1
whine,25,pussy,1
whine,25,staff,1
whine,25,taste,1
whine,25,turbo,1
whine,25,voice,1
pushy,29,bossy,21
pushy,29,shove,14
pushy,29,bully,9
pushy,29,angry,3
pushy,29,bitch,2
pushy,29,mushy,2
pushy,29,woman,2
pushy,29,avoid,1
pushy,29,baggy,1
pushy,29,block,1
pushy,29,brash,1
pushy,29,broad,1
pushy,29,cliff,1
pushy,29,cushy,1
pushy,29,force,1
pushy,29,frank,1
pushy,29,girls,1
pushy,29,hands,1
pushy,29,harsh,1
pushy,29,nasty,1
pushy,29,nudge,1
pushy,29,oomph,1
pushy,29,river,1
pushy,29,sales,1
pushy,29,sassy,1
pushy,29,swing,1
pushy,29,tough,1
pushy,29,Trudy,1
pushy,29,women,1
verse,27,Bible,13
verse,27,rhyme,13
verse,27,lyric,7
verse,27,music,5
verse,27,prose,3
verse,27,songs,3
verse,27,Latin,2
verse,27,meter,2
verse,27,terse,2
verse,27,words,2
verse,27,auden,1
verse,27,blank,1
verse,27,haiku,1
verse,27,Iliad,1
verse,27,Kanya,1
verse,27,Keats,1
verse,27,order,1
verse,27,poems,1
verse,27,poets,1
verse,27,short,1
verse,27,slant,1
verse,27,spell,1
verse,27,sport,1
verse,27,tight,1
verse,27,under,1
verse,27,worse,1
verse,27,write,1
louse,28,dirty,6
louse,28,mouse,6
louse,28,lousy,5
louse,28,house,4
louse,28,itchy,3
louse,28,crawl,2
louse,28,creep,2
louse,28,crumb,2
louse,28,thief,2
louse,28,abuse,1
louse,28,brown,1
louse,28,cheap,1
louse,28,cheat,1
louse,28,child,1
louse,28,drunk,1
louse,28,fleas,1
louse,28,gross,1
louse,28,loose,1
louse,28,loser,1
louse,28,nurse,1
louse,28,prick,1
louse,28,pubic,1
louse,28,pussy,1
louse,28,shirt,1
louse,28,slime,1
louse,28,sloth,1
louse,28,teeth,1
louse,28,waste,1
India,28,curry,19
India,28,Hindu,7
India,28,China,4
India,28,color,4
India,28,brown,3
India,28,place,3
India,28,spice,3
India,28,dance,2
India,28,Hindi,2
India,28,large,2
India,28,rumba,2
India,28,Asian,1
India,28,can't,1
India,28,class,1
India,28,davit,1
India,28,deity,1
India,28,dirty,1
India,28,flood,1
India,28,henna,1
India,28,humid,1
India,28,mogul,1
India,28,paper,1
India,28,Shari,1
India,28,shawl,1
India,28,smell,1
India,28,Tibet,1
India,28,woman,1
India,28,women,1
feral,25,dirty,7
feral,25,child,4
feral,25,crazy,3
feral,25,rabid,3
feral,25,beast,2
feral,25,gross,2
feral,25,hairy,2
feral,25,teeth,2
feral,25,actor,1
feral,25,alley,1
feral,25,angry,1
feral,25,claws,1
feral,25,fangs,1
feral,25,foxes,1
feral,25,girls,1
feral,25,grace,1
feral,25,growl,1
feral,25,guilt,1
feral,25,kitty,1
feral,25,loose,1
feral,25,nasty,1
feral,25,scary,1
feral,25,shoes,1
feral,25,tiger,1
feral,25,white,1
tails,29,heads,38
tails,29,horse,4
tails,29,coins,3
tails,29,nails,3
tails,29,black,2
tails,29,bushy,2
tails,29,butts,2
tails,29,coats,2
tails,29,puppy,2
tails,29,sonic,2
tails,29,tales,2
tails,29,after,1
tails,29,backs,1
tails,29,bunny,1
tails,29,chick,1
tails,29,corgi,1
tails,29,dogie,1
tails,29,ducks,1
tails,29,foxes,1
tails,29,furry,1
tails,29,happy,1
tails,29,limbs,1
tails,29,rears,1
tails,29,short,1
tails,29,snake,1
tails,29,thumb,1
tails,29,whale,1
tails,29,whips,1
tails,29,woods,1
mushy,30,gooey,7
mushy,30,gross,7
mushy,30,sweet,4
mushy,30,gushy,3
mushy,30,sappy,3
mushy,30,grass,2
mushy,30,moist,2
mushy,30,soggy,2
mushy,30,beans,1
mushy,30,corny,1
mushy,30,dirty,1
mushy,30,field,1
mushy,30,flesh,1
mushy,30,green,1
mushy,30,lumpy,1
mushy,30,mouth,1
mushy,30,muddy,1
mushy,30,mulch,1
mushy,30,pizza,1
mushy,30,silly,1
mushy,30,sleds,1
mushy,30,slick,1
mushy,30,slimy,1
mushy,30,songs,1
mushy,30,soppy,1
mushy,30,soupy,1
mushy,30,spoon,1
mushy,30,story,1
mushy,30,swamp,1
mushy,30,touch,1
tango,37,dance,76
tango,37,mango,7
tango,37,music,6
tango,37,Latin,5
tango,37,salsa,5
tango,37,drink,4
tango,37,Paris,4
tango,37,waltz,3
tango,37,dress,2
tango,37,samba,2
tango,37,shoes,2
tango,37,Spain,2
tango,37,1920s,1
tango,37,alpha,1
tango,37,apple,1
tango,37,bravo,1
tango,37,chuck,1
tango,37,clash,1
tango,37,enemy,1
tango,37,fence,1
tango,37,fizzy,1
tango,37,flair,1
tango,37,grace,1
tango,37,happy,1
tango,37,heart,1
tango,37,heels,1
tango,37,juice,1
tango,37,mambo,1
tango,37,manta,1
tango,37,movie,1
tango,37,Omega,1
tango,37,rumba,1
tango,37,skirt,1
tango,37,swing,1
tango,37,takes,1
tango,37,wheel,1
tango,37,woman,1
chord,25,music,61
chord,25,piano,20
chord,25,notes,7
chord,25,strum,5
chord,25,major,4
chord,25,vocal,4
chord,25,minor,2
chord,25,power,2
chord,25,triad,2
chord,25,banjo,1
chord,25,blind,1
chord,25,cello,1
chord,25,choir,1
chord,25,David,1
chord,25,heart,1
chord,25,learn,1
chord,25,organ,1
chord,25,pants,1
chord,25,pitch,1
chord,25,sound,1
chord,25,sport,1
chord,25,staff,1
chord,25,stave,1
chord,25,twang,1
chord,25,viola,1
plead,27,court,10
plead,27,mercy,7
plead,27,argue,4
plead,27,judge,4
plead,27,fifth,3
plead,27,guilt,3
plead,27,knees,3
plead,27,whine,3
plead,27,hands,2
plead,27,kneel,2
plead,27,plaid,2
plead,27,trial,2
plead,27,admit,1
plead,27,again,1
plead,27,allow,1
plead,27,anger,1
plead,27,bread,1
plead,27,child,1
plead,27,crime,1
plead,27,don't,1
plead,27,legal,1
plead,27,lobby,1
plead,27,pants,1
plead,27,speak,1
plead,27,steal,1
plead,27,thief,1
plead,27,truth,1
sneak,27,quiet,16
sneak,27,creep,14
sneak,27,thief,13
sneak,27,steal,8
sneak,27,cheat,7
sneak,27,snack,6
sneak,27,mouse,3
sneak,27,cloak,2
sneak,27,crawl,2
sneak,27,shoes,2
sneak,27,black,1
sneak,27,cover,1
sneak,27,creak,1
sneak,27,crime,1
sneak,27,devil,1
sneak,27,donut,1
sneak,27,ninja,1
sneak,27,quite,1
sneak,27,relax,1
sneak,27,scare,1
sneak,27,slide,1
sneak,27,snake,1
sneak,27,speak,1
sneak,27,stalk,1
sneak,27,theft,1
sneak,27,treat,1
sneak,27,viper,1
drawn,28,tired,9
drawn,28,paper,8
drawn,28,gaunt,3
drawn,28,horse,3
drawn,28,paint,3
drawn,28,tight,3
drawn,28,water,3
drawn,28,color,2
drawn,28,wrote,2
drawn,28,apart,1
drawn,28,blank,1
drawn,28,blood,1
drawn,28,brush,1
drawn,28,chalk,1
drawn,28,child,1
drawn,28,close,1
drawn,28,coach,1
drawn,28,games,1
drawn,28,hands,1
drawn,28,image,1
drawn,28,leave,1
drawn,28,lined,1
drawn,28,lines,1
drawn,28,lured,1
drawn,28,mange,1
drawn,28,plans,1
drawn,28,shade,1
drawn,28,weary,1
mercy,28,grace,7
mercy,28,Jesus,4
mercy,28,peace,4
mercy,28,angel,2
mercy,28,corps,2
mercy,28,plead,2
mercy,28,power,2
mercy,28,spare,2
mercy,28,Cohen,1
mercy,28,disco,1
mercy,28,Duffy,1
mercy,28,faith,1
mercy,28,glory,1
mercy,28,guilt,1
mercy,28,heart,1
mercy,28,judge,1
mercy,28,kneel,1
mercy,28,koala,1
mercy,28,kyrie,1
mercy,28,Lawks,1
mercy,28,maybe,1
mercy,28,oh me,1
mercy,28,oh my,1
mercy,28,shame,1
mercy,28,sorry,1
mercy,28,tears,1
mercy,28,truth,1
mercy,28,uncle,1
nails,27,paint,7
nails,27,sharp,5
nails,27,build,3
nails,27,hands,3
nails,27,metal,3
nails,27,board,2
nails,27,salon,2
nails,27,tools,2
nails,27,break,1
nails,27,claws,1
nails,27,clean,1
nails,27,color,1
nails,27,crack,1
nails,27,dirty,1
nails,27,eagle,1
nails,27,hairy,1
nails,27,human,1
nails,27,pound,1
nails,27,rusty,1
nails,27,screw,1
nails,27,snail,1
nails,27,tacks,1
nails,27,teeth,1
nails,27,tiger,1
nails,27,tough,1
nails,27,walls,1
nails,27,woman,1
anvil,26,heavy,21
anvil,26,metal,16
anvil,26,forge,7
anvil,26,steel,6
anvil,26,Smith,4
anvil,26,sword,2
anvil,26,tongs,2
anvil,26,Advil,1
anvil,26,block,1
anvil,26,Boris,1
anvil,26,brick,1
anvil,26,bulky,1
anvil,26,clang,1
anvil,26,cloud,1
anvil,26,devil,1
anvil,26,horse,1
anvil,26,house,1
anvil,26,large,1
anvil,26,noise,1
anvil,26,point,1
anvil,26,pound,1
anvil,26,power,1
anvil,26,sharp,1
anvil,26,stone,1
anvil,26,tiger,1
anvil,26,tools,1
flare,27,flame,12
flare,27,light,8
flare,27,jeans,5
flare,27,pants,5
flare,27,solar,5
flare,27,style,5
flare,27,night,2
flare,27,shoot,2
flare,27,spark,2
flare,27,anger,1
flare,27,bling,1
flare,27,burst,1
flare,27,class,1
flare,27,dress,1
flare,27,flash,1
flare,27,glare,1
flare,27,horse,1
flare,27,match,1
flare,27,quick,1
flare,27,skill,1
flare,27,skirt,1
flare,27,sound,1
flare,27,surge,1
flare,27,torch,1
flare,27,whoso,1
flare,27,width,1
flare,27,worse,1
spear,28,sharp,15
spear,28,throw,11
spear,28,point,10
spear,28,arrow,8
spear,28,lance,6
spear,28,sword,6
spear,28,stick,4
spear,28,fight,3
spear,28,spike,3
spear,28,blade,2
spear,28,knife,2
spear,28,metal,2
spear,28,shake,2
spear,28,spare,2
spear,28,angry,1
spear,28,death,1
spear,28,flint,1
spear,28,grass,1
spear,28,green,1
spear,28,lemon,1
spear,28,rhino,1
spear,28,scary,1
spear,28,shaft,1
spear,28,shiny,1
spear,28,shoot,1
spear,28,tangy,1
spear,28,tribe,1
spear,28,wound,1
phase,29,stage,11
phase,29,shift,7
phase,29,water,3
phase,29,cycle,2
phase,29,laser,2
phase,29,study,2
phase,29,angle,1
phase,29,child,1
phase,29,court,1
phase,29,eight,1
phase,29,event,1
phase,29,field,1
phase,29,hobby,1
phase,29,level,1
phase,29,lunar,1
phase,29,morph,1
phase,29,music,1
phase,29,offer,1
phase,29,pedal,1
phase,29,short,1
phase,29,solid,1
phase,29,sound,1
phase,29,space,1
phase,29,start,1
phase,29,steps,1
phase,29,three,1
phase,29,trees,1
phase,29,trend,1
phase,29,whole,1
twirl,26,dance,21
twirl,26,skirt,14
twirl,26,twist,14
twirl,26,baton,13
twirl,26,whirl,11
twirl,26,swirl,9
twirl,26,round,6
twirl,26,dress,5
twirl,26,dizzy,2
twirl,26,happy,2
twirl,26,water,2
twirl,26,blend,1
twirl,26,candy,1
twirl,26,child,1
twirl,26,crepe,1
twirl,26,fairy,1
twirl,26,games,1
twirl,26,laugh,1
twirl,26,march,1
twirl,26,mouse,1
twirl,26,smile,1
twirl,26,straw,1
twirl,26,swing,1
twirl,26,wheel,1
twirl,26,whorl,1
twirl,26,young,1
salsa,27,dance,46
salsa,27,chips,25
salsa,27,spicy,20
salsa,27,sauce,11
salsa,27,music,5
salsa,27,Latin,3
salsa,27,fresh,2
salsa,27,green,2
salsa,27,rumba,2
salsa,27,Spain,2
salsa,27,Verde,2
salsa,27,zesty,2
salsa,27,bacon,1
salsa,27,basic,1
salsa,27,chili,1
salsa,27,dress,1
salsa,27,fiery,1
salsa,27,mango,1
salsa,27,nacho,1
salsa,27,pizza,1
salsa,27,shoes,1
salsa,27,snack,1
salsa,27,start,1
salsa,27,sweet,1
salsa,27,tasty,1
salsa,27,Verdi,1
salsa,27,yummy,1
layer,30,brick,9
layer,30,onion,8
layer,30,earth,4
layer,30,level,4
layer,30,stack,4
layer,30,paint,3
layer,30,cloud,2
layer,30,music,2
layer,30,ozone,2
layer,30,rocks,2
layer,30,thick,2
layer,30,above,1
layer,30,below,1
layer,30,court,1
layer,30,cover,1
layer,30,dance,1
layer,30,depth,1
layer,30,flaky,1
layer,30,image,1
layer,30,moist,1
layer,30,money,1
layer,30,ogres,1
layer,30,paper,1
layer,30,plate,1
layer,30,queen,1
layer,30,setup,1
layer,30,shell,1
layer,30,shirt,1
layer,30,stock,1
layer,30,story,1
satin,25,shiny,14
satin,25,silky,11
satin,25,sheen,9
satin,25,cloth,7
satin,25,dress,6
satin,25,Satan,5
satin,25,sheet,4
satin,25,white,3
satin,25,scarf,2
satin,25,shine,2
satin,25,sleek,2
satin,25,beige,1
satin,25,cheap,1
satin,25,clean,1
satin,25,devil,1
satin,25,fancy,1
satin,25,funny,1
satin,25,gloss,1
satin,25,label,1
satin,25,paint,1
satin,25,pants,1
satin,25,smart,1
satin,25,stain,1
satin,25,touch,1
satin,25,woman,1
tread,26,tires,6
tread,26,snake,5
tread,26,shoes,4
tread,26,water,4
tread,26,stair,3
tread,26,stomp,3
tread,26,boots,2
tread,26,light,2
tread,26,quiet,2
tread,26,tired,2
tread,26,track,2
tread,26,wheel,2
tread,26,angel,1
tread,26,bread,1
tread,26,bumpy,1
tread,26,creak,1
tread,26,creep,1
tread,26,don't,1
tread,26,draft,1
tread,26,dread,1
tread,26,floor,1
tread,26,march,1
tread,26,soles,1
tread,26,stick,1
tread,26,trick,1
tread,26,Tyree,1
bribe,30,money,57
bribe,30,crime,8
bribe,30,cheat,3
bribe,30,greed,3
bribe,30,wrong,3
bribe,30,bride,2
bribe,30,candy,2
bribe,30,mafia,2
bribe,30,offer,2
bribe,30,thief,2
bribe,30,treat,2
bribe,30,alley,1
bribe,30,child,1
bribe,30,coins,1
bribe,30,dirty,1
bribe,30,favor,1
bribe,30,force,1
bribe,30,fraud,1
bribe,30,graft,1
bribe,30,India,1
bribe,30,Judas,1
bribe,30,large,1
bribe,30,power,1
bribe,30,prize,1
bribe,30,Roman,1
bribe,30,steal,1
bribe,30,tease,1
bribe,30,trade,1
bribe,30,trick,1
bribe,30,usury,1
aside,28,alone,4
aside,28,other,4
aside,28,after,3
aside,28,along,3
aside,28,extra,3
aside,28,paper,2
aside,28,right,2
aside,28,actor,1
aside,28,afoot,1
aside,28,aisle,1
aside,28,apart,1
aside,28,below,1
aside,28,bench,1
aside,28,board,1
aside,28,chess,1
aside,28,close,1
aside,28,horse,1
aside,28,money,1
aside,28,place,1
aside,28,plays,1
aside,28,quiet,1
aside,28,shove,1
aside,28,speak,1
aside,28,stage,1
aside,28,steal,1
aside,28,thief,1
aside,28,woman,1
aside,28,write,1
penny,25,money,31
penny,25,pound,8
penny,25,small,5
penny,25,brown,3
penny,25,candy,3
penny,25,lucky,3
penny,25,queen,3
penny,25,round,3
penny,25,shiny,3
penny,25,saved,2
penny,25,cheap,1
penny,25,coins,1
penny,25,found,1
penny,25,Henny,1
penny,25,light,1
penny,25,metal,1
penny,25,poker,1
penny,25,saver,1
penny,25,spare,1
penny,25,spend,1
penny,25,steel,1
penny,25,stock,1
penny,25,sweet,1
penny,25,value,1
penny,25,worth,1
clone,29,sheep,29
clone,29,Dolly,10
clone,29,alike,4
clone,29,genes,4
clone,29,robot,4
clone,29,clown,2
clone,29,drone,2
clone,29,human,2
clone,29,alien,1
clone,29,beast,1
clone,29,blown,1
clone,29,brush,1
clone,29,build,1
clone,29,cells,1
clone,29,child,1
clone,29,clean,1
clone,29,crone,1
clone,29,druid,1
clone,29,exact,1
clone,29,match,1
clone,29,mimic,1
clone,29,model,1
clone,29,plant,1
clone,29,scary,1
clone,29,shell,1
clone,29,white,1
clone,29,write,1
clone,29,wrong,1
clone,29,Xerox,1
tipsy,33,drunk,77
tipsy,33,silly,8
tipsy,33,dizzy,7
tipsy,33,happy,7
tipsy,33,drink,6
tipsy,33,turvy,6
tipsy,33,booze,4
tipsy,33,flirt,2
tipsy,33,funny,2
tipsy,33,party,2
tipsy,33,Topsy,2
tipsy,33,chair,1
tipsy,33,chick,1
tipsy,33,Cosmo,1
tipsy,33,ditzy,1
tipsy,33,drugs,1
tipsy,33,FALSE,1
tipsy,33,flops,1
tipsy,33,glass,1
tipsy,33,hotel,1
tipsy,33,laugh,1
tipsy,33,merry,1
tipsy,33,money,1
tipsy,33,sauce,1
tipsy,33,shots,1
tipsy,33,smile,1
tipsy,33,sober,1
tipsy,33,tired,1
tipsy,33,weave,1
tipsy,33,wonky,1
tipsy,33,woozy,1
tipsy,33,wrong,1
tipsy,33,young,1
crust,26,bread,54
crust,26,earth,33
crust,26,pizza,26
crust,26,upper,10
crust,26,toast,5
crust,26,brown,4
crust,26,flaky,4
crust,26,crumb,3
crust,26,curls,2
crust,26,stale,2
crust,26,bagel,1
crust,26,blood,1
crust,26,burnt,1
crust,26,cover,1
crust,26,dirty,1
crust,26,dough,1
crust,26,dried,1
crust,26,edges,1
crust,26,grime,1
crust,26,layer,1
crust,26,money,1
crust,26,rough,1
crust,26,short,1
crust,26,thick,1
crust,26,tough,1
crust,26,yummy,1
olive,26,green,25
olive,26,black,12
olive,26,juice,5
olive,26,salty,4
olive,26,color,3
olive,26,Italy,3
olive,26,pizza,3
olive,26,Greek,2
olive,26,tangy,2
olive,26,bread,1
olive,26,brine,1
olive,26,briny,1
olive,26,cream,1
olive,26,gross,1
olive,26,grove,1
olive,26,hardy,1
olive,26,lemon,1
olive,26,mount,1
olive,26,peace,1
olive,26,ranch,1
olive,26,round,1
olive,26,salad,1
olive,26,snack,1
olive,26,tapas,1
olive,26,water,1
olive,26,yummy,1
swamp,39,water,22
swamp,39,marsh,16
swamp,39,thing,9
swamp,39,green,7
swamp,39,muddy,5
swamp,39,humid,4
swamp,39,dirty,3
swamp,39,murky,3
swamp,39,brown,2
swamp,39,gator,2
swamp,39,mucky,2
swamp,39,slimy,2
swamp,39,Asian,1
swamp,39,boggy,1
swamp,39,boots,1
swamp,39,cover,1
swamp,39,dense,1
swamp,39,ducks,1
swamp,39,earth,1
swamp,39,fetid,1
swamp,39,flood,1
swamp,39,foggy,1
swamp,39,gooey,1
swamp,39,grass,1
swamp,39,hippo,1
swamp,39,Jones,1
swamp,39,large,1
swamp,39,messy,1
swamp,39,mired,1
swamp,39,moist,1
swamp,39,music,1
swamp,39,river,1
swamp,39,roots,1
swamp,39,slime,1
swamp,39,smell,1
swamp,39,south,1
swamp,39,stone,1
swamp,39,thick,1
swamp,39,weeds,1
trait,26,train,4
trait,26,candy,2
trait,26,habit,2
trait,26,happy,2
trait,26,plait,2
trait,26,quirk,2
trait,26,trend,2
trait,26,asset,1
trait,26,child,1
trait,26,DSM V,1
trait,26,favor,1
trait,26,fixed,1
trait,26,genes,1
trait,26,greed,1
trait,26,humor,1
trait,26,Judas,1
trait,26,rogue,1
trait,26,skill,1
trait,26,style,1
trait,26,theme,1
trait,26,trace,1
trait,26,tract,1
trait,26,trail,1
trait,26,treat,1
trait,26,trout,1
trait,26,value,1
salty,30,sweet,24
salty,30,chips,22
salty,30,ocean,22
salty,30,taste,9
salty,30,taffy,4
salty,30,tears,4
